koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err2,koi_impact,koi_impact_err1,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_teq,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err2,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,dec,koi_kepmag,koi_predicted
0,0,0,0,135.1879934,-0.000317,0.023,0.33399999999999996,0.0656,-0.0656,663.4,8.9,-8.9,2.32,345,1.25,-0.78,85.8,5731,-115,0.095,-0.095,0.9059999999999999,0.11900000000000001,-0.08,42.909458,12.765,FALSE POSITIVE
0,0,0,0,5.05368985,-5.08e-05,0.53,0.428,0.21899999999999997,-0.21899999999999997,171.5,17.6,-17.6,1.21,1007,217.63,-66.98,11.5,5772,-173,0.038,-0.212,0.9009999999999999,0.275,-0.086,49.666851,15.4,FALSE POSITIVE
0,0,0,0,4.21223579,-7.929999999999999e-05,0.97,0.006,0.435,-0.435,116.4,11.0,-11.0,1.04,887,56.02,-39.77,12.8,5116,-138,0.061,-0.05,0.7,0.076,-0.069,50.755669,15.277000000000001,FALSE POSITIVE
0,0,0,0,35.58349688,-4.6299999999999994e-05,0.001,0.41600000000000004,0.0372,-0.0372,937.6,11.8,-11.8,2.03,408,1.41,-1.04,90.8,4894,-97,0.015,-0.042,0.684,0.040999999999999995,-0.031,43.333309,12.968,FALSE POSITIVE
0,0,0,0,7.305706326,-8.19e-06,0.826,0.069,0.0284,-0.0284,264.9,6.9,-6.9,2.11,972,89.48,-60.72,43.6,5620,-112,0.115,-0.115,1.143,0.174,-0.139,43.889351,12.700999999999999,FALSE POSITIVE
0,1,0,0,1.9510822190000001,-3.89e-06,0.925,0.028999999999999998,0.0534,-0.0534,1151.8,45.8,-45.8,10.35,2005,832.84,-1056.73,30.1,5302,-87,0.06,-0.045,2.426,0.18100000000000002,-0.293,42.54744,13.142999999999999,FALSE POSITIVE
0,0,0,0,23.1375919,-0.0002173,0.429,0.027000000000000003,0.256,-0.256,114.0,9.7,-9.7,1.83,837,58.29,-51.06,12.9,6078,-134,0.174,-0.11599999999999999,1.683,0.3,-0.36700000000000005,37.776192,13.319,FALSE POSITIVE
0,0,0,0,6.07032548,-3.17e-05,0.45399999999999996,0.013000000000000001,0.14,-0.14,311.6,33.9,-33.9,1.36,789,41.31,-20.68,11.9,5076,-151,0.022000000000000002,-0.08800000000000001,0.763,0.099,-0.05,48.762562,15.489,FALSE POSITIVE
0,0,0,0,18.976328600000002,-0.00015,0.922,0.040999999999999995,0.18899999999999997,-0.18899999999999997,329.8,34.4,-34.4,2.24,638,13.09,-10.7,11.0,5300,-79,0.126,-0.092,0.986,0.12,-0.12,41.159882,14.948,FALSE POSITIVE
0,0,0,0,6.34724702,-6.77e-05,0.7390000000000001,0.22699999999999998,0.249,-0.249,159.8,16.3,-16.3,1.35,919,56.31,-46.0,11.1,5300,-79,0.126,-0.092,0.986,0.12,-0.12,41.159882,14.948,FALSE POSITIVE
0,0,0,0,7.36272124,-1.93e-05,0.253,0.198,0.08199999999999999,-0.08199999999999999,429.3,29.7,-29.7,1.86,901,115.25,-40.51,17.8,5868,-175,0.042,-0.179,0.894,0.231,-0.077,38.856621000000004,14.940999999999999,FALSE POSITIVE
0,0,0,0,46.15119482,-3.0299999999999998e-05,0.904,0.003,0.0376,-0.0376,1817.3,7.8,-7.8,10.02,703,12.87,-7.26,286.0,5877,-79,0.015,-0.013000000000000001,1.963,0.14400000000000002,-0.077,44.87294,12.710999999999999,FALSE POSITIVE
0,0,0,0,5.32737192,-5.67e-05,0.3554,0.0958,0.33899999999999997,-0.33899999999999997,107.7,17.9,-17.9,0.7,782,40.7,-23.2,6.8,4905,-133,0.057999999999999996,-0.057999999999999996,0.679,0.094,-0.063,38.340519,14.44,FALSE POSITIVE
0,0,0,0,4.780327581,-8.520000000000001e-07,0.9520000000000001,0.001,0.0139,-0.0139,960.8,3.9,-3.9,7.14,1441,223.43,-125.2,380.8,5937,-65,0.03,-0.03,1.787,0.132,-0.076,44.647419,11.665,FALSE POSITIVE
0,0,0,0,31.0209175,-0.0001895,0.8809999999999999,0.051,0.13,-0.13,859.5,67.9,-67.9,1.66,291,0.4,-0.45,15.1,3720,-81,0.054000000000000006,-0.031,0.48,0.033,-0.05,38.165217999999996,15.572000000000001,FALSE POSITIVE
0,0,0,0,2.118893997,-7.72e-06,0.019,0.424,0.159,-0.159,311.4,39.0,-39.0,1.41,1230,378.17,-153.15,11.3,5504,-182,0.038,-0.152,0.7959999999999999,0.17600000000000002,-0.075,42.556808000000004,15.855,FALSE POSITIVE
0,0,0,0,7.49133777,-8.240000000000001e-05,0.013000000000000001,0.44,0.242,-0.242,34.5,2.8,-2.8,1.01,1291,400.89,-371.57,14.4,6177,-168,0.266,-0.114,1.71,0.34700000000000003,-0.52,45.781269,12.277000000000001,FALSE POSITIVE
0,0,0,0,5.465417400000001,-5.01e-05,0.301,0.156,0.21100000000000002,-0.21100000000000002,219.5,18.2,-18.2,1.23,927,132.04,-44.62,14.2,5612,-169,0.03,-0.17,0.8290000000000001,0.207,-0.069,42.075741,15.860999999999999,FALSE POSITIVE
0,0,0,0,6.06664931,-4.09e-05,0.902,0.027000000000000003,0.17300000000000001,-0.17300000000000001,65.3,7.2,-7.2,0.87,915,65.12,-27.52,10.9,5569,-111,0.027999999999999997,-0.11199999999999999,0.892,0.124,-0.044000000000000004,41.927029,13.163,FALSE POSITIVE
0,0,0,0,2.184437698,-6.44e-06,0.035,0.447,0.0793,-0.0793,1546.8,98.3,-98.3,0.94,529,8.36,-4.99,19.7,3421,-51,0.045,-0.045,0.25,0.04,-0.03,40.722988,16.945999999999998,FALSE POSITIVE
0,0,0,0,15.2311195,-0.0001744,0.192,0.27699999999999997,0.257,-0.257,269.1,24.1,-24.1,1.94,800,40.27,-28.19,13.1,5836,-87,0.115,-0.115,1.186,0.192,-0.157,44.037689,15.029000000000002,FALSE POSITIVE
0,0,0,0,8.97349999,-2.09e-05,0.56,0.361,0.0559,-0.0559,935.1,23.5,-23.5,36.0,2262,2629.63,-2890.61,44.1,4751,-85,0.14800000000000002,-0.121,11.536,1.874,-2.8110000000000004,46.783543,12.96,FALSE POSITIVE
0,0,0,0,108.54694599999999,-0.002341,0.055,0.40399999999999997,0.484,-0.484,711.3,49.2,-49.2,29.67,985,94.78,-104.18,15.3,4751,-85,0.14800000000000002,-0.121,11.536,1.874,-2.8110000000000004,46.783543,12.96,FALSE POSITIVE
0,0,0,0,6.14955931,-1.21e-05,0.368,0.054000000000000006,0.0479,-0.0479,333.7,4.4,-4.4,3.26,1287,295.65,-318.04,87.3,5687,-103,0.21,-0.09,1.775,0.28300000000000003,-0.46,38.936821,13.644,FALSE POSITIVE
0,0,0,0,5.08288076,-3.3299999999999996e-05,0.389,0.071,0.155,-0.155,108.0,10.2,-10.2,1.15,1183,425.58,-159.46,12.5,6217,-206,0.105,-0.195,1.083,0.33899999999999997,-0.145,39.168479999999995,14.207,FALSE POSITIVE
0,0,0,0,31.0259489,-0.0005038999999999999,0.153,0.298,0.511,-0.511,385.4,36.6,-36.6,1.91,595,26.5,-9.9,12.7,6075,-232,0.048,-0.192,0.9690000000000001,0.285,-0.114,44.886311,15.959000000000001,FALSE POSITIVE
0,0,0,0,3.08942807,-3.35e-05,0.65,0.313,0.3,-0.3,85.3,7.9,-7.9,1.07,1361,334.72,-127.9,13.2,6137,-86,0.027999999999999997,-0.105,1.103,0.175,-0.062,46.692089,14.829,FALSE POSITIVE
0,0,0,0,44.8702042,-0.00045,0.436,0.057999999999999996,0.19699999999999998,-0.19699999999999998,636.1,44.9,-44.9,2.56,536,18.55,-6.13,16.4,6122,-235,0.052000000000000005,-0.20800000000000002,0.996,0.312,-0.10400000000000001,40.249641,15.755,FALSE POSITIVE
0,0,0,0,21.236002399999997,-0.0002028,0.205,0.262,0.27899999999999997,-0.27899999999999997,104.4,8.0,-8.0,2.62,1048,114.74,-160.85,15.7,6035,-120,0.231,-0.08199999999999999,2.559,0.34299999999999997,-0.8,43.227024,13.370999999999999,FALSE POSITIVE
0,0,0,0,14.59150445,-8.9e-06,1.21,55.0,0.0326,-0.0326,1490.5,29.0,-29.0,36.85,879,112.03,-74.48,68.0,5940,-178,0.24600000000000002,-0.16399999999999998,1.3119999999999998,0.355,-0.355,39.350571,13.311,FALSE POSITIVE
0,0,0,0,4.73292061,-1.98e-05,0.121,0.342,0.10099999999999999,-0.10099999999999999,151.6,11.8,-11.8,0.97,957,120.5,-49.99,15.5,5595,-150,0.034,-0.136,0.7959999999999999,0.161,-0.069,46.413342,14.651,FALSE POSITIVE
0,0,0,0,1.242639742,-5.78e-06,0.152,0.313,0.11199999999999999,-0.11199999999999999,159.3,12.2,-12.2,1.02,1487,699.26,-311.57,16.1,5520,-182,0.034,-0.14400000000000002,0.818,0.16399999999999998,-0.07,40.624882,15.33,FALSE POSITIVE
0,0,0,0,14.863849599999998,-0.0001155,1.006,0.075,0.317,-0.317,220.6,21.3,-21.3,2.9,620,13.49,-10.43,12.3,5159,-153,0.09300000000000001,-0.085,0.8,0.08800000000000001,-0.08800000000000001,47.32806,13.752,FALSE POSITIVE
0,0,0,0,4.82051088,-3.66e-05,0.922,0.027000000000000003,0.228,-0.228,40.9,3.3,-3.3,1.08,1328,355.16,-313.04,14.8,6046,-133,0.174,-0.10099999999999999,1.396,0.23800000000000002,-0.29,40.667858,12.860999999999999,FALSE POSITIVE
0,0,0,0,6.09595681,-6.13e-05,0.685,0.008,0.255,-0.255,65.7,4.2,-4.2,1.26,1259,288.45,-180.78,18.1,6313,-139,0.084,-0.126,1.4669999999999999,0.259,-0.188,39.829041,12.742,FALSE POSITIVE
0,0,0,0,11.682369,-0.000162,0.6987,0.0043,0.315,-0.315,234.5,26.3,-26.3,1.45,802,113.95,-24.79,11.2,6089,-186,0.035,-0.29100000000000004,0.889,0.35200000000000004,-0.07200000000000001,46.832321,15.276,FALSE POSITIVE
0,0,0,0,10.12956201,-9.95e-05,0.544,0.397,0.27399999999999997,-0.27399999999999997,81.3,7.7,-7.7,0.78,736,21.42,-12.03,12.2,5383,-107,0.042,-0.078,0.8420000000000001,0.084,-0.045,45.081181,13.573,FALSE POSITIVE
0,0,0,0,2.39161966,-1.2e-05,0.299,0.151,0.127,-0.127,189.2,16.5,-16.5,0.93,1031,88.79,-72.54,13.6,4935,-133,0.066,-0.039,0.685,0.061,-0.068,42.45966,15.738,FALSE POSITIVE
0,0,0,0,5.68879083,-3.8900000000000004e-05,0.39,0.062,0.16,-0.16,241.5,20.2,-20.2,0.99,645,10.5,-11.16,13.8,4234,-141,0.049,-0.021,0.639,0.036000000000000004,-0.055999999999999994,41.281189000000005,15.561,FALSE POSITIVE
0,0,0,0,21.61313362,-9.549999999999999e-05,0.7140000000000001,0.057,0.128,-0.128,818.1,70.4,-70.4,1.94,503,6.15,-3.12,13.8,5267,-156,0.025,-0.075,0.632,0.075,-0.034,41.868721,15.862,FALSE POSITIVE
0,0,0,0,27.9430245,-0.00047460000000000004,0.052000000000000005,0.41200000000000003,0.474,-0.474,308.6,29.0,-29.0,2.21,718,57.5,-19.72,12.3,6468,-225,0.062,-0.2,1.25,0.38799999999999996,-0.139,38.884232,15.243,FALSE POSITIVE
0,0,0,0,4.53702121,-2.5e-05,0.706,0.057999999999999996,0.124,-0.124,504.4,36.5,-36.5,1.66,798,38.11,-21.67,15.7,4805,-144,0.027000000000000003,-0.059000000000000004,0.688,0.079,-0.045,37.289089000000004,15.689,FALSE POSITIVE
0,0,0,0,0.9773114890000001,-4.63e-06,0.01,0.461,0.127,-0.127,250.7,20.5,-20.5,1.06,1331,293.96,-167.1,14.8,4805,-144,0.027000000000000003,-0.059000000000000004,0.688,0.079,-0.045,37.289089000000004,15.689,FALSE POSITIVE
0,0,0,0,11.87290814,-1.15e-05,0.904,0.003,0.045,-0.045,332.7,4.5,-4.5,2.25,863,19.1,-18.64,84.7,6147,-92,0.03,-0.027000000000000003,1.04,0.047,-0.047,39.211909999999996,11.072000000000001,FALSE POSITIVE
0,0,0,0,4.0223109,-1.4999999999999999e-05,0.741,0.228,0.133,-0.133,227.8,27.9,-27.9,1.37,1017,170.33,-68.07,11.0,5516,-149,0.048,-0.14300000000000002,0.8270000000000001,0.187,-0.08,44.370602000000005,14.264000000000001,FALSE POSITIVE
0,0,0,0,7.32851947,-2.3100000000000002e-05,0.983,0.079,0.114,-0.114,277.8,27.6,-27.6,2.33,807,18.77,-20.11,14.0,5135,-76,0.084,-0.039,0.8740000000000001,0.048,-0.069,39.912231,14.315999999999999,FALSE POSITIVE
0,0,0,0,0.8963822690000001,-3.9e-06,0.332,0.115,0.125,-0.125,136.4,15.6,-15.6,1.0,1810,1956.87,-775.66,11.7,5837,-195,0.075,-0.163,0.843,0.215,-0.092,40.183659000000006,14.603,FALSE POSITIVE
0,0,0,0,10.27532513,-1.4400000000000001e-05,0.315,0.12300000000000001,0.0396,-0.0396,209.7,2.4,-2.4,3.04,1211,75.8,-92.88,99.5,6150,-85,0.03,-0.027000000000000003,2.086,0.098,-0.147,46.226653999999996,11.02,FALSE POSITIVE
0,0,0,0,26.62941953,-4.59e-05,0.015,0.41200000000000003,0.0565,-0.0565,492.8,5.2,-5.2,3.13,742,30.93,-30.34,106.9,5866,-105,0.195,-0.105,1.4169999999999998,0.21899999999999997,-0.301,47.574905,12.747,FALSE POSITIVE
0,0,0,0,44.433726,-0.001018,0.624,0.02,0.40700000000000003,-0.40700000000000003,239.6,30.9,-30.9,1.85,538,8.21,-6.4,8.0,5596,-75,0.14300000000000002,-0.10400000000000001,1.145,0.17800000000000002,-0.17800000000000002,45.634331,15.364,FALSE POSITIVE
0,0,0,0,6.33125228,-3.8e-05,0.094,0.37,0.15,-0.15,306.6,21.8,-21.8,1.31,822,59.23,-26.06,16.2,5383,-159,0.035,-0.11199999999999999,0.759,0.132,-0.057,42.018139,15.411,FALSE POSITIVE
0,0,0,0,24.2204192,-0.000194,0.032,0.42200000000000004,0.226,-0.226,806.3,67.4,-67.4,2.1,505,8.06,-3.66,14.0,5165,-154,0.026000000000000002,-0.09699999999999999,0.7609999999999999,0.11900000000000001,-0.055,39.126869,15.911,FALSE POSITIVE
0,0,0,0,43.1024434,-0.0007115,0.011000000000000001,0.431,0.315,-0.315,299.8,24.3,-24.3,1.88,539,16.91,-8.02,14.3,5741,-188,0.10800000000000001,-0.18600000000000003,1.097,0.309,-0.19,39.785259,14.914000000000001,FALSE POSITIVE
0,0,0,0,14.38682567,-1.6800000000000002e-05,0.021,0.41100000000000003,0.0323,-0.0323,569.6,10.9,-10.9,2.54,776,35.45,-26.28,61.7,5725,-115,0.126,-0.10300000000000001,1.072,0.158,-0.14300000000000002,49.261681,13.585999999999999,FALSE POSITIVE
0,0,0,0,8.85686712,-2.7600000000000003e-05,0.9229999999999999,0.053,0.0891,-0.0891,319.2,30.0,-30.0,1.88,714,22.17,-17.78,11.9,5017,-136,0.075,-0.067,0.797,0.079,-0.087,43.209431,14.589,FALSE POSITIVE
0,0,0,0,12.99065074,-2.3e-05,0.068,0.37,0.0416,-0.0416,392.3,10.6,-10.6,2.02,790,38.04,-22.9,42.5,5787,-116,0.09,-0.11,1.0270000000000001,0.151,-0.1,49.264462,13.387,FALSE POSITIVE
0,0,0,0,7.40985182,-2.8899999999999998e-05,0.23399999999999999,0.221,0.10300000000000001,-0.10300000000000001,201.1,19.3,-19.3,1.18,818,72.13,-26.31,13.5,5462,-163,0.027999999999999997,-0.161,0.836,0.18600000000000003,-0.066,44.632462,14.449000000000002,FALSE POSITIVE
0,0,0,0,75.731195,-0.0018850000000000002,0.9,0.042,0.21899999999999997,-0.21899999999999997,2496.0,173.0,-173.0,3.47,237,0.16,-0.12,16.3,3891,-86,0.018000000000000002,-0.042,0.564,0.035,-0.026000000000000002,47.174541,16.279,FALSE POSITIVE
0,0,0,0,152.1060435,-0.000258,0.878,0.006999999999999999,0.0927,-0.0927,3688.3,36.2,-36.2,11.58,458,5.03,-4.38,116.3,6200,-124,0.188,-0.10099999999999999,1.64,0.281,-0.34299999999999997,49.56218,13.374,FALSE POSITIVE
0,0,0,0,30.6528935,-0.0002234,0.682,0.039,0.161,-0.161,269.7,16.2,-16.2,2.86,780,42.54,-37.1,17.4,6200,-124,0.188,-0.10099999999999999,1.64,0.281,-0.34299999999999997,49.56218,13.374,FALSE POSITIVE
0,0,0,0,2.98618134,-2.6600000000000003e-05,0.249,0.21,0.23399999999999999,-0.23399999999999999,122.9,11.9,-11.9,1.16,1356,793.1,-256.68,12.0,6173,-236,0.055999999999999994,-0.22399999999999998,1.041,0.341,-0.114,44.478981,15.33,FALSE POSITIVE
0,0,0,0,7.25101997,-4.48e-05,0.314,0.14800000000000002,0.142,-0.142,122.8,11.5,-11.5,0.91,807,30.76,-12.11,12.2,5382,-80,0.015,-0.095,0.8270000000000001,0.091,-0.027999999999999997,50.902851,14.477,FALSE POSITIVE
0,0,0,0,7.37867551,-3.75e-05,0.513,0.027999999999999997,0.13699999999999998,-0.13699999999999998,125.1,6.4,-6.4,1.11,933,70.35,-31.66,22.3,5936,-130,0.019,-0.11,0.965,0.139,-0.05,49.5401,13.235,FALSE POSITIVE
0,0,0,0,2.5738437000000003,-1.6800000000000002e-05,0.044000000000000004,0.42700000000000005,0.147,-0.147,46.6,4.9,-4.9,0.57,1129,159.06,-110.97,10.9,5115,-139,0.095,-0.105,0.8540000000000001,0.10300000000000001,-0.09300000000000001,46.91169,13.632,FALSE POSITIVE
0,0,0,0,10.18318233,-9.81e-05,0.449,0.512,0.22,-0.22,51.5,5.1,-5.1,0.79,867,60.39,-26.74,11.2,5843,-127,0.04,-0.12,1.084,0.177,-0.071,42.679359000000005,12.857000000000001,FALSE POSITIVE
0,0,0,0,6.2321233,-0.000125,0.32,0.13699999999999998,0.527,-0.527,31.7,4.8,-4.8,0.61,1021,116.08,-51.4,8.5,5843,-127,0.04,-0.12,1.084,0.177,-0.071,42.679359000000005,12.857000000000001,FALSE POSITIVE
0,0,0,0,8.2942929,-0.0001518,0.006,0.455,0.385,-0.385,36.8,4.1,-4.1,0.65,928,79.3,-35.11,10.1,5843,-127,0.04,-0.12,1.084,0.177,-0.071,42.679359000000005,12.857000000000001,FALSE POSITIVE
0,0,0,0,10.16102353,-9.18e-06,0.716,0.053,0.0546,-0.0546,1653.9,16.7,-16.7,4.62,904,141.44,-62.35,111.1,6032,-232,0.10800000000000001,-0.201,1.06,0.312,-0.168,44.09132,14.633,FALSE POSITIVE
0,0,0,0,2.47240869,-1.89e-05,0.319,0.13699999999999998,0.17300000000000001,-0.17300000000000001,47.5,6.0,-6.0,0.36,887,36.41,-32.07,9.0,4729,-143,0.045,-0.024,0.525,0.027999999999999997,-0.032,45.80212,13.831,FALSE POSITIVE
0,0,0,0,4.592393816,-3.02e-06,0.02,0.322,0.0192,-0.0192,1027.7,11.2,-11.2,2.51,924,97.43,-42.17,105.9,5351,-159,0.03,-0.12,0.7959999999999999,0.14300000000000002,-0.061,45.225552,14.868,FALSE POSITIVE
0,0,0,0,7.9069765,-0.00019669999999999998,0.038,0.41100000000000003,0.503,-0.503,126.1,17.2,-17.2,1.13,994,215.89,-69.25,8.3,6347,-207,0.054000000000000006,-0.21600000000000003,0.996,0.319,-0.106,51.248169,15.372,FALSE POSITIVE
0,0,0,0,13.9509565,-0.0001968,0.467,0.494,0.332,-0.332,35.7,3.4,-3.4,0.75,849,57.26,-41.93,11.2,5888,-129,0.14400000000000002,-0.10800000000000001,1.227,0.207,-0.18600000000000003,39.603569,12.4,FALSE POSITIVE
0,0,0,0,24.61480613,-3.229999999999999e-05,0.435,0.268,0.0407,-0.0407,1798.0,28.8,-28.8,4.2,586,8.48,-7.5,68.4,5312,-79,0.13699999999999998,-0.07400000000000001,0.986,0.107,-0.11699999999999999,47.261131,14.620999999999999,FALSE POSITIVE
0,0,0,0,3.6874698319999997,-3.9e-07,0.919,0.026000000000000002,0.0166,-0.0166,5057.6,18.9,-18.9,5.78,690,8.84,-9.66,363.9,4004,-79,0.035,-0.015,0.606,0.023,-0.035,47.546902,14.418,FALSE POSITIVE
0,0,0,0,65.7045275,-0.00010609999999999999,0.6629999999999999,0.19699999999999998,0.0469,-0.0469,636.1,10.3,-10.3,2.78,472,4.96,-2.8,70.4,5918,-130,0.08,-0.12,1.043,0.158,-0.092,43.788219,11.667,FALSE POSITIVE
0,0,0,0,9.340538,-0.00010520000000000001,0.07400000000000001,0.385,0.292,-0.292,200.8,22.6,-22.6,0.84,530,3.45,-3.01,11.1,4200,-84,0.022000000000000002,-0.025,0.607,0.027999999999999997,-0.027999999999999997,48.054321,14.897,FALSE POSITIVE
0,0,0,0,3.52467888,-3.04e-05,0.976,0.028999999999999998,0.136,-0.136,129.7,12.7,-12.7,1.46,1098,224.46,-119.21,12.3,5372,-160,0.11199999999999999,-0.154,0.9159999999999999,0.19399999999999998,-0.129,47.751942,14.68,FALSE POSITIVE
0,0,0,0,199.8392053,-4.5299999999999997e-05,0.8109999999999999,0.008,0.0138,-0.0138,44490.0,126.0,-126.0,21.48,276,0.96,-0.33,590.6,5457,-147,0.027999999999999997,-0.171,0.8690000000000001,0.2,-0.071,50.021568,14.74,FALSE POSITIVE
0,0,0,0,6.45442931,-1.25e-05,0.7490000000000001,0.182,0.0547,-0.0547,586.1,15.1,-15.1,2.48,999,215.93,-69.1,45.3,6092,-200,0.052000000000000005,-0.221,0.943,0.289,-0.096,47.921478,14.854000000000001,FALSE POSITIVE
0,0,0,0,20.605501,-0.0002593,0.705,0.257,0.302,-0.302,37.1,3.6,-3.6,0.85,806,14.09,-13.04,11.1,6099,-85,0.016,-0.018000000000000002,1.308,0.054000000000000006,-0.054000000000000006,41.632717,11.049000000000001,FALSE POSITIVE
0,0,0,0,9.5539134,-0.00015769999999999998,0.142,0.305,0.26899999999999996,-0.26899999999999996,26.8,2.2,-2.2,0.68,1012,115.22,-65.3,13.1,6175,-134,0.07200000000000001,-0.10800000000000001,1.307,0.22,-0.135,44.155918,11.714,FALSE POSITIVE
0,0,0,0,6.77067637,-5.73e-05,0.127,0.322,0.184,-0.184,65.8,3.7,-3.7,1.9,1499,655.67,-674.75,19.6,6337,-82,0.253,-0.136,2.335,0.503,-0.755,42.54985,11.915,FALSE POSITIVE
0,0,0,0,39.7529915,-0.0001149,0.046,0.364,0.0726,-0.0726,549.3,15.7,-15.7,2.37,568,22.48,-8.12,40.9,6072,-182,0.105,-0.195,1.01,0.308,-0.132,46.821449,14.292,FALSE POSITIVE
0,0,0,0,1.74610057,-1.25e-05,0.032,0.44299999999999995,0.203,-0.203,54.2,7.1,-7.1,1.24,1689,3897.44,-1618.7,9.2,4854,-116,0.637,-0.34299999999999997,1.749,1.119,-1.0170000000000001,46.746471,13.884,FALSE POSITIVE
0,0,0,0,51.067435499999995,-0.0003497,0.48200000000000004,0.47200000000000003,0.16899999999999998,-0.16899999999999998,597.5,34.3,-34.3,2.44,499,13.66,-4.37,18.7,6004,-199,0.052000000000000005,-0.20800000000000002,0.977,0.302,-0.10099999999999999,46.838328999999995,14.957,FALSE POSITIVE
0,0,0,0,6.93650854,-8.2e-05,0.331,0.131,0.27,-0.27,88.7,8.9,-8.9,1.51,1305,322.55,-203.54,11.3,6615,-92,0.10800000000000001,-0.132,1.574,0.297,-0.21600000000000003,40.798168,12.209000000000001,FALSE POSITIVE
0,0,0,0,11.67894236,-2.45e-05,0.94,0.015,0.0515,-0.0515,1185.1,63.8,-63.8,4.17,830,103.8,-32.9,23.1,6122,-190,0.052000000000000005,-0.20800000000000002,0.9640000000000001,0.303,-0.10099999999999999,48.416012,14.697000000000001,FALSE POSITIVE
0,0,0,0,2.2165904999999997,-0.00033,0.703,0.218,11.0,-11.0,28.7,38.3,-38.3,0.48,1215,160.47,-89.78,2.8,5397,-107,0.033,-0.083,0.831,0.084,-0.045,42.233261,11.799000000000001,FALSE POSITIVE
0,0,0,0,3.65849707,-6.13e-06,0.9059999999999999,0.035,0.209,-0.209,4398.0,130.0,-130.0,14.61,1583,603.42,-655.79,47.0,5857,-78,0.203,-0.087,1.8219999999999998,0.282,-0.423,40.687,14.545,FALSE POSITIVE
0,0,0,0,86.49437040000001,-0.000493,0.741,0.12300000000000001,0.139,-0.139,995.2,24.4,-24.4,3.07,367,1.03,-1.12,42.6,5252,-105,0.105,-0.052000000000000005,0.898,0.063,-0.095,40.934769,14.759,FALSE POSITIVE
0,0,0,0,2.4337034980000003,-8.97e-06,0.9520000000000001,0.01,0.141,-0.141,258.3,35.8,-35.8,1.66,1112,171.67,-89.31,10.2,5251,-158,0.032,-0.09699999999999999,0.778,0.11199999999999999,-0.06,38.009541,15.409,FALSE POSITIVE
0,0,0,0,1.5831604780000001,-8.28e-07,0.897,0.027999999999999997,0.0225,-0.0225,732.6,9.8,-9.8,3.27,1619,1582.77,-493.93,97.7,6063,-200,0.04,-0.22899999999999998,1.012,0.32799999999999996,-0.109,41.095890000000004,14.731,FALSE POSITIVE
0,0,0,0,7.9788198,-0.0001264,0.05,0.415,0.353,-0.353,83.8,11.4,-11.4,0.99,927,67.54,-54.17,8.3,5553,-74,0.13699999999999998,-0.1,1.0979999999999999,0.161,-0.161,48.185821999999995,14.754000000000001,FALSE POSITIVE
0,0,0,0,10.52286678,-6.53e-05,1.12,69.21,0.29,-0.29,130.2,17.0,-17.0,23.26,1008,109.41,-111.37,10.1,5548,0,0.21,-0.09,1.614,0.254,-0.381,47.358761,13.497,FALSE POSITIVE
0,0,0,0,9.17858526,-1.4300000000000002e-05,0.5820000000000001,0.294,0.044000000000000004,-0.044000000000000004,796.5,18.4,-18.4,2.3,753,52.19,-20.21,50.6,5506,-166,0.036000000000000004,-0.14400000000000002,0.7879999999999999,0.17600000000000002,-0.07,41.261238,14.874,FALSE POSITIVE
0,0,0,0,53.71798494,-6.52e-05,0.93,0.009000000000000001,0.0704,-0.0704,3153.5,53.7,-53.7,155.12,1550,161.12,-575.29,103.0,4959,-119,0.161,-0.038,21.449,0.764,-4.331,43.191952,14.708,FALSE POSITIVE
0,0,0,0,105.88176670000001,-0.0001312,0.539,0.044000000000000004,0.102,-0.102,1556.3,6.3,-6.3,10.16,595,7.72,-8.11,301.8,5903,-79,0.078,-0.052000000000000005,2.499,0.233,-0.311,42.728481,10.775,FALSE POSITIVE
0,0,0,0,4.57797412,-4.26e-05,0.34299999999999997,0.10800000000000001,0.21600000000000003,-0.21600000000000003,125.4,14.8,-14.8,0.96,1024,225.65,-70.29,9.6,5795,-172,0.036000000000000004,-0.192,0.848,0.252,-0.079,47.164631,15.302,FALSE POSITIVE
0,0,0,0,3.01609637,-2.72e-05,0.7,0.27,0.259,-0.259,196.3,32.3,-32.3,0.96,795,16.25,-15.81,8.1,4245,-85,0.027000000000000003,-0.02,0.637,0.026000000000000002,-0.032,44.141399,15.673,FALSE POSITIVE
0,0,0,0,330.02500200000003,-0.007352,0.68,0.276,0.604,-0.604,259.2,28.3,-28.3,5.92,478,5.55,-8.42,12.2,6126,-167,0.345,-0.115,3.466,0.466,-1.399,37.269878000000006,12.668,FALSE POSITIVE
0,0,0,0,22.4098677,-0.0001651,0.8690000000000001,0.077,0.203,-0.203,69.8,6.7,-6.7,0.73,489,3.08,-2.04,11.9,4900,-98,0.017,-0.049,0.741,0.048,-0.03,47.208031,11.492,FALSE POSITIVE
0,0,0,0,11.1438086,-0.000293,0.629,0.040999999999999995,0.705,-0.705,41.7,4.6,-4.6,0.75,906,72.79,-43.07,10.9,6095,-134,0.099,-0.121,1.11,0.17800000000000002,-0.11900000000000001,43.697441,13.556,FALSE POSITIVE
